trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
65FI0,65,FI,a Philips,076A,0,,650,,
65FI1,65,FI,a Rabanal x Saenz,076A,1,,651,,
65HI0,65,HI,a Philips,076A,0,,650,,
65HI1,65,HI,a Rabanal x Saenz,076A,1,,651,,
65SI0,65,SI,a Philips,076A,0,,650,,
65SI1,65,SI,a Rabanal x Saenz,076A,1,,651,,
660DI0,660,DI,Ramal 1 - IDA,179A,0,,6600,,
660DI1,660,DI,Ramal 1 - VUELTA,179A,1,,6601,,
660FI0,660,FI,Ramal 1 - IDA,179A,0,,6600,,
660FI1,660,FI,Ramal 1 - VUELTA,179A,1,,6601,,
660HI0,660,HI,Ramal 1 - IDA,179A,0,,6600,,
660HI1,660,HI,Ramal 1 - VUELTA,179A,1,,6601,,
660SI0,660,SI,Ramal 1 - IDA,179A,0,,6600,,
660SI1,660,SI,Ramal 1 - VUELTA,179A,1,,6601,,
661DI0,661,DI,x 155 - IDA,180A,0,,6610,,
661DI1,661,DI,x 155 - VUELTA,180A,1,,6611,,
661FI0,661,FI,x 155 - IDA,180A,0,,6610,,
661FI1,661,FI,x 155 - VUELTA,180A,1,,6611,,
661HI0,661,HI,x 155 - IDA,180A,0,,6610,,
661HI1,661,HI,x 155 - VUELTA,180A,1,,6611,,
661SI0,661,SI,x 155 - IDA,180A,0,,6610,,
661SI1,661,SI,x 155 - VUELTA,180A,1,,6611,,
662DI0,662,DI,a González Catán x Laferrere,180B,0,,6620,,
662DI1,662,DI,a Pra. Junta,180B,1,,6621,,
662FI0,662,FI,a González Catán x Laferrere,180B,0,,6620,,
662FI1,662,FI,a Pra. Junta,180B,1,,6621,,
662HI0,662,HI,a González Catán x Laferrere,180B,0,,6620,,
662HI1,662,HI,a Pra. Junta,180B,1,,6621,,
662SI0,662,SI,a González Catán x Laferrere,180B,0,,6620,,
662SI1,662,SI,a Pra. Junta,180B,1,,6621,,
663DI0,663,DI,a González Catán x B° San Alberto,180C,0,,6630,,
663DI1,663,DI,a Pra. Junta,180C,1,,6631,,
663FI0,663,FI,a González Catán x B° San Alberto,180C,0,,6630,,
663FI1,663,FI,a Pra. Junta,180C,1,,6631,,
663HI0,663,HI,a González Catán x B° San Alberto,180C,0,,6630,,
663HI1,663,HI,a Pra. Junta,180C,1,,6631,,
663SI0,663,SI,a González Catán x B° San Alberto,180C,0,,6630,,
663SI1,663,SI,a Pra. Junta,180C,1,,6631,,
664DI0,664,DI,a San Justo x Necochea,180D,0,,6640,,
664DI1,664,DI,a Pra. Junta,180D,1,,6641,,
664FI0,664,FI,a San Justo x Necochea,180D,0,,6640,,
664FI1,664,FI,a Pra. Junta,180D,1,,6641,,
664HI0,664,HI,a San Justo x Necochea,180D,0,,6640,,
664HI1,664,HI,a Pra. Junta,180D,1,,6641,,
664SI0,664,SI,a San Justo x Necochea,180D,0,,6640,,
664SI1,664,SI,a Pra. Junta,180D,1,,6641,,
665HI0,665,HI,a González Catán x Laferrere,180E,0,,6650,,
665HI1,665,HI,a Mataderos,180E,1,,6651,,
666DI0,666,DI,a  S. Cayetano - Zapiola - Ameghino,182A,0,,6660,,
666DI1,666,DI,a 9 de Julio,182A,1,,6661,,
666FI0,666,FI,a  S. Cayetano - Zapiola - Ameghino,182A,0,,6660,,
666FI1,666,FI,a 9 de Julio,182A,1,,6661,,
666HI0,666,HI,a  S. Cayetano - Zapiola - Ameghino,182A,0,,6660,,
666HI1,666,HI,a 9 de Julio,182A,1,,6661,,
666SI0,666,SI,a  S. Cayetano - Zapiola - Ameghino,182A,0,,6660,,
666SI1,666,SI,a 9 de Julio,182A,1,,6661,,
667DI0,667,DI,2 - José C. Paz x Guillermo Marconi,182B,0,,6670,,
667DI1,667,DI,2 - Pque. Avellaneda x Guillermo Marconi,182B,1,,6671,,
667FI0,667,FI,2 - José C. Paz x Guillermo Marconi,182B,0,,6670,,
667FI1,667,FI,2 - Pque. Avellaneda x Guillermo Marconi,182B,1,,6671,,
667HI0,667,HI,2 - José C. Paz x Guillermo Marconi,182B,0,,6670,,
667HI1,667,HI,2 - Pque. Avellaneda x Guillermo Marconi,182B,1,,6671,,
667SI0,667,SI,2 - José C. Paz x Guillermo Marconi,182B,0,,6670,,
667SI1,667,SI,2 - Pque. Avellaneda x Guillermo Marconi,182B,1,,6671,,
668DI0,668,DI,3 - Est. Palomar x Emaús,182C,0,,6680,,
668DI1,668,DI,3 - Pque. Avellaneda x Emaús,182C,1,,6681,,
668FI0,668,FI,3 - Est. Palomar x Emaús,182C,0,,6680,,
668FI1,668,FI,3 - Pque. Avellaneda x Emaús,182C,1,,6681,,
668HI0,668,HI,3 - Est. Palomar x Emaús,182C,0,,6680,,
668HI1,668,HI,3 - Pque. Avellaneda x Emaús,182C,1,,6681,,
668SI0,668,SI,3 - Est. Palomar x Emaús,182C,0,,6680,,
668SI1,668,SI,3 - Pque. Avellaneda x Emaús,182C,1,,6681,,
669DI0,669,DI,A - Liniers,185A,0,,6690,,
669DI1,669,DI,A - B° Gral. Savio,185A,1,,6691,,
669FI0,669,FI,A - Liniers,185A,0,,6690,,
669FI1,669,FI,A - B° Gral. Savio,185A,1,,6691,,
669HI0,669,HI,A - Liniers,185A,0,,6690,,
669HI1,669,HI,A - B° Gral. Savio,185A,1,,6691,,
669SI0,669,SI,A - Liniers,185A,0,,6690,,
669SI1,669,SI,A - B° Gral. Savio,185A,1,,6691,,
66DI0,66,DI,a Htal. Posadas,135A,0,,660,,
66DI1,66,DI,a Pte. Alsina,135A,1,,661,,
66FI0,66,FI,a Htal. Posadas,135A,0,,660,,
66FI1,66,FI,a Pte. Alsina,135A,1,,661,,
66HI0,66,HI,a Htal. Posadas,135A,0,,660,,
66HI1,66,HI,a Pte. Alsina,135A,1,,661,,
66SI0,66,SI,a Htal. Posadas,135A,0,,660,,
66SI1,66,SI,a Pte. Alsina,135A,1,,661,,
671DI0,671,DI,Ramal 2 - IDA,242B,0,,6710,,
671DI1,671,DI,Ramal 2 - VUELTA,242B,1,,6711,,
671FI0,671,FI,Ramal 2 - IDA,242B,0,,6710,,
671FI1,671,FI,Ramal 2 - VUELTA,242B,1,,6711,,
671HI0,671,HI,Ramal 2 - IDA,242B,0,,6710,,
671HI1,671,HI,Ramal 2 - VUELTA,242B,1,,6711,,
671SI0,671,SI,Ramal 2 - IDA,242B,0,,6710,,
671SI1,671,SI,Ramal 2 - VUELTA,242B,1,,6711,,
6720DI0,6720,DI,Plaza Miserere x Bv Buenos Aires,164A,0,,67200,,
6720DI1,6720,DI,Monte Grande x Bv Buenos Aires,164A,1,,67201,,
6720FI0,6720,FI,Plaza Miserere x Bv Buenos Aires,164A,0,,67200,,
6720FI1,6720,FI,Monte Grande x Bv Buenos Aires,164A,1,,67201,,
6720HI0,6720,HI,Plaza Miserere x Bv Buenos Aires,164A,0,,67200,,
6720HI1,6720,HI,Monte Grande x Bv Buenos Aires,164A,1,,67201,,
6720SI0,6720,SI,Plaza Miserere x Bv Buenos Aires,164A,0,,67200,,
6273HI1,6273,HI,C - Est. Gral. Urquiza,133C,1,,62731,,
6745FI1,6745,FI,a Congreso y Cabildo-Subte D-Urquiza-Puerta 8,175A,1,,67451,,
6745HI0,6745,HI,Puerta 8-Urquiza-Congreso y Cabildo-Subte D,175A,0,,67450,,
6745HI1,6745,HI,a Congreso y Cabildo-Subte D-Urquiza-Puerta 8,175A,1,,67451,,
6745SI0,6745,SI,Puerta 8-Urquiza-Congreso y Cabildo-Subte D,175A,0,,67450,,
6745SI1,6745,SI,a Congreso y Cabildo-Subte D-Urquiza-Puerta 8,175A,1,,67451,,
674DI0,674,DI,Ramal 5 - IDA,242E,0,,6740,,
674DI1,674,DI,Ramal 5 - VUELTA,242E,1,,6741,,
4379FI1,4379,FI,O - Est. Marcelo T. de Alvear,129O,1,,43791,,
4379HI0,4379,HI,a Term. Ómnibus La Plata,129O,0,,43790,,
4379HI1,4379,HI,O - Est. Marcelo T. de Alvear,129O,1,,43791,,
4379SI0,4379,SI,a Term. Ómnibus La Plata,129O,0,,43790,,
4379SI1,4379,SI,O - Est. Marcelo T. de Alvear,129O,1,,43791,,
4380HI0,4380,HI,a Term. Ómnibus La Plata,129P,0,,43800,,
4380HI1,4380,HI,P-Expreso - Pza. de Miserere,129P,1,,43801,,
4380SI0,4380,SI,a Term. Ómnibus La Plata,129P,0,,43800,,
4380SI1,4380,SI,P-Expreso - Pza. de Miserere,129P,1,,43801,,
4381DI0,4381,DI,a Term. Ómnibus La Plata,129Q,0,,43810,,
8422DI1,8422,DI,a Ciudad Universitaria - Por Aeroparque,,1,,84221,,
8422FI0,8422,FI,a ESTACION MORÓN,,0,,84220,,
8422FI1,8422,FI,a Ciudad Universitaria - Por Aeroparque,,1,,84221,,
8422HI0,8422,HI,a ESTACION MORÓN,,0,,84220,,
8422HI1,8422,HI,a Ciudad Universitaria - Por Aeroparque,,1,,84221,,
8422SI0,8422,SI,a ESTACION MORÓN,,0,,84220,,
8422SI1,8422,SI,a Ciudad Universitaria - Por Aeroparque,,1,,84221,,
6356HI0,6356,HI,a Villa Caraza (Pdo. de Lanús),009C,0,,63560,,
6356HI1,6356,HI,a Tnal. de Ómnibus de Retiro,009C,1,,63561,,
6356SI0,6356,SI,a Villa Caraza (Pdo. de Lanús),009C,0,,63560,,
6356SI1,6356,SI,a Tnal. de Ómnibus de Retiro,009C,1,,63561,,
635DI0,635,DI,x Autop. Once Mercedes,057P,0,,6350,,
635DI1,635,DI,x Autop. Mercedes Once,057P,1,,6351,,
635FI0,635,FI,x Autop. Once Mercedes,057P,0,,6350,,
635FI1,635,FI,x Autop. Mercedes Once,057P,1,,6351,,
635HI0,635,HI,x Autop. Once Mercedes,057P,0,,6350,,
635HI1,635,HI,x Autop. Mercedes Once,057P,1,,6351,,
635SI0,635,SI,x Autop. Once Mercedes,057P,0,,6350,,
635SI1,635,SI,x Autop. Mercedes Once,057P,1,,6351,,
636DI0,636,DI,x colectora Palermo Once Mercedes,057L,0,,6360,,
636DI1,636,DI,x colectora Mercedes Once Palermo,057L,1,,6361,,
636FI0,636,FI,x colectora Palermo Once Mercedes,057L,0,,6360,,
636FI1,636,FI,x colectora Mercedes Once Palermo,057L,1,,6361,,
636HI0,636,HI,x colectora Palermo Once Mercedes,057L,0,,6360,,
636HI1,636,HI,x colectora Mercedes Once Palermo,057L,1,,6361,,
636SI0,636,SI,x colectora Palermo Once Mercedes,057L,0,,6360,,
636SI1,636,SI,x colectora Mercedes Once Palermo,057L,1,,6361,,
638DI0,638,DI,M - Expreso x Autop (Av. Brig. Gral. JM de Rosas),088M,0,,6380,,
638DI1,638,DI,M-Expreso x Autop. - Pza. Miserere,088M,1,,6381,,
638FI0,638,FI,M - Expreso x Autop (Av. Brig. Gral. JM de Rosas),088M,0,,6380,,
638FI1,638,FI,M-Expreso x Autop. - Pza. Miserere,088M,1,,6381,,
638HI0,638,HI,M - Expreso x Autop (Av. Brig. Gral. JM de Rosas),088M,0,,6380,,
638HI1,638,HI,M-Expreso x Autop. - Pza. Miserere,088M,1,,6381,,
638SI0,638,SI,M - Expreso x Autop (Av. Brig. Gral. JM de Rosas),088M,0,,6380,,
638SI1,638,SI,M-Expreso x Autop. - Pza. Miserere,088M,1,,6381,,
639HI0,639,HI,Ramal B - Mataderos,103B,0,,6390,,
639HI1,639,HI,Ramal B - Carlos Calvo y Azopardo,103B,1,,6391,,
63DI0,63,DI,a Palermo,012A,0,,630,,
63DI1,63,DI,a Barracas,012A,1,,631,,
63FI0,63,FI,a Palermo,012A,0,,630,,
63FI1,63,FI,a Barracas,012A,1,,631,,
63HI0,63,HI,a Palermo,012A,0,,630,,
63HI1,63,HI,a Barracas,012A,1,,631,,
63SI0,63,SI,a Palermo,012A,0,,630,,
63SI1,63,SI,a Barracas,012A,1,,631,,
640HI0,640,HI,Ramal C - Est. Tapiales,103C,0,,6400,,
640HI1,640,HI,Ramal C - Pra. Junta,103C,1,,6401,,
641HI0,641,HI,Ramal D - Pra. Junta,103D,0,,6410,,
641HI1,641,HI,Ramal D - Carlos Calvo y Azopardo,103D,1,,6411,,
647DI0,647,DI,a San Isidro x Colegiales - Cabildo,168A,0,,6470,,
647DI1,647,DI,a La Boca x Colegiales - Once,168A,1,,6471,,
647FI0,647,FI,a San Isidro x Colegiales - Cabildo,168A,0,,6470,,
647FI1,647,FI,a La Boca x Colegiales - Once,168A,1,,6471,,
647HI0,647,HI,a San Isidro x Colegiales - Cabildo,168A,0,,6470,,
647HI1,647,HI,a La Boca x Colegiales - Once,168A,1,,6471,,
647SI0,647,SI,a San Isidro x Colegiales - Cabildo,168A,0,,6470,,
647SI1,647,SI,a La Boca x Colegiales - Once,168A,1,,6471,,
648DI0,648,DI,a Saavedra x Once - Colegiales,168B,0,,6480,,
648DI1,648,DI,a La Boca x Colegiales - Once,168B,1,,6481,,
648FI0,648,FI,a Saavedra x Once - Colegiales,168B,0,,6480,,
648FI1,648,FI,a La Boca x Colegiales - Once,168B,1,,6481,,
648HI0,648,HI,a Saavedra x Once - Colegiales,168B,0,,6480,,
648HI1,648,HI,a La Boca x Colegiales - Once,168B,1,,6481,,
648SI0,648,SI,a Saavedra x Once - Colegiales,168B,0,,6480,,
648SI1,648,SI,a La Boca x Colegiales - Once,168B,1,,6481,,
649DI0,649,DI,a Pte. Saavedra x Concepción Arenal,168C,0,,6490,,
649DI1,649,DI,a La Boca x Concepción Arenal,168C,1,,6491,,
649FI0,649,FI,a Pte. Saavedra x Concepción Arenal,168C,0,,6490,,
649FI1,649,FI,a La Boca x Concepción Arenal,168C,1,,6491,,
649HI0,649,HI,a Pte. Saavedra x Concepción Arenal,168C,0,,6490,,
649HI1,649,HI,a La Boca x Concepción Arenal,168C,1,,6491,,
649SI0,649,SI,a Pte. Saavedra x Concepción Arenal,168C,0,,6490,,
649SI1,649,SI,a La Boca x Concepción Arenal,168C,1,,6491,,
652HI0,652,HI,a Av. Cordoba y Darwin,168D,0,,6520,,
652HI1,652,HI,a La Boca,168D,1,,6521,,
654DI0,654,DI,A - Est. Escobar (ex Linea Mitre) x Puerta 4,176A,0,,6540,,
654DI1,654,DI,A - Chacarita x Puerta 4,176A,1,,6541,,
654FI0,654,FI,A - Est. Escobar (ex Linea Mitre) x Puerta 4,176A,0,,6540,,
654FI1,654,FI,A - Chacarita x Puerta 4,176A,1,,6541,,
654HI0,654,HI,A - Est. Escobar (ex Linea Mitre) x Puerta 4,176A,0,,6540,,
654HI1,654,HI,A - Chacarita x Puerta 4,176A,1,,6541,,
654SI0,654,SI,A - Est. Escobar (ex Linea Mitre) x Puerta 4,176A,0,,6540,,
654SI1,654,SI,A - Chacarita x Puerta 4,176A,1,,6541,,
655DI0,655,DI,C Verde - IDA,178A,0,,6550,,
655DI1,655,DI,C Verde - VUELTA,178A,1,,6551,,
655FI0,655,FI,C Verde - IDA,178A,0,,6550,,
655FI1,655,FI,C Verde - VUELTA,178A,1,,6551,,
655HI0,655,HI,C Verde - IDA,178A,0,,6550,,
655HI1,655,HI,C Verde - VUELTA,178A,1,,6551,,
655SI0,655,SI,C Verde - IDA,178A,0,,6550,,
655SI1,655,SI,C Verde - VUELTA,178A,1,,6551,,
656DI0,656,DI,C Roja - IDA,178B,0,,6560,,
656DI1,656,DI,C Roja - VUELTA,178B,1,,6561,,
656FI0,656,FI,C Roja - IDA,178B,0,,6560,,
656FI1,656,FI,C Roja - VUELTA,178B,1,,6561,,
656HI0,656,HI,C Roja - IDA,178B,0,,6560,,
656HI1,656,HI,C Roja - VUELTA,178B,1,,6561,,
656SI0,656,SI,C Roja - IDA,178B,0,,6560,,
656SI1,656,SI,C Roja - VUELTA,178B,1,,6561,,
4362SI1,4362,SI,B - Est. Belgrano,114B,1,,43621,,
4363HI0,4363,HI,Av. Cnel. Roca y Saladillo,114C,0,,43630,,
4363HI1,4363,HI,C - Est. Belgrano,114C,1,,43631,,
4364DI0,4364,DI,a Term. Ómnibus La Plata,129A,0,,43640,,
4364DI1,4364,DI,A - Pza. de Miserere,129A,1,,43641,,
4364FI0,4364,FI,a Term. Ómnibus La Plata,129A,0,,43640,,
8664FI1,8664,FI,a Montevideo y 53 (Terminal),202E,1,,86641,,
8664HI0,8664,HI,a Plaza Italia,202E,0,,86640,,
8664HI1,8664,HI,a Montevideo y 53 (Terminal),202E,1,,86641,,
8664SI0,8664,SI,a Plaza Italia,202E,0,,86640,,
8664SI1,8664,SI,a Montevideo y 53 (Terminal),202E,1,,86641,,
8665DI0,8665,DI,a Plaza Italia,202F,0,,86650,,
8665DI1,8665,DI,a Montevideo y 53 (Terminal),202F,1,,86651,,
8665FI0,8665,FI,a Plaza Italia,202F,0,,86650,,
8665FI1,8665,FI,a Montevideo y 53 (Terminal),202F,1,,86651,,
4381DI1,4381,DI,Q-Expreso - Retiro,129Q,1,,43811,,
4381FI0,4381,FI,a Term. Ómnibus La Plata,129Q,0,,43810,,
4381FI1,4381,FI,Q-Expreso - Retiro,129Q,1,,43811,,
4381HI0,4381,HI,a Term. Ómnibus La Plata,129Q,0,,43810,,
4381HI1,4381,HI,Q-Expreso - Retiro,129Q,1,,43811,,
4381SI0,4381,SI,a Term. Ómnibus La Plata,129Q,0,,43810,,
4381SI1,4381,SI,Q-Expreso - Retiro,129Q,1,,43811,,
4382DI0,4382,DI,a Term. Ómnibus La Plata,129R,0,,43820,,
4382DI1,4382,DI,R-Expreso - Est. Marcelo T. de Alvear,129R,1,,43821,,
4382FI0,4382,FI,a Term. Ómnibus La Plata,129R,0,,43820,,
4382FI1,4382,FI,R-Expreso - Est. Marcelo T. de Alvear,129R,1,,43821,,
4382HI0,4382,HI,a Term. Ómnibus La Plata,129R,0,,43820,,
4382HI1,4382,HI,R-Expreso - Est. Marcelo T. de Alvear,129R,1,,43821,,
4382SI0,4382,SI,a Term. Ómnibus La Plata,129R,0,,43820,,
4382SI1,4382,SI,R-Expreso - Est. Marcelo T. de Alvear,129R,1,,43821,,
4391DI0,4391,DI,a Tapiales,143A,0,,43910,,
4391DI1,4391,DI,A - Pto. Nuevo,143A,1,,43911,,
4391FI0,4391,FI,a Tapiales,143A,0,,43910,,
4391FI1,4391,FI,A - Pto. Nuevo,143A,1,,43911,,
4391HI0,4391,HI,a Tapiales,143A,0,,43910,,
4391HI1,4391,HI,A - Pto. Nuevo,143A,1,,43911,,
4391SI0,4391,SI,a Tapiales,143A,0,,43910,,
4391SI1,4391,SI,A - Pto. Nuevo,143A,1,,43911,,
4392DI0,4392,DI,a Tapiales,143B,0,,43920,,
4392DI1,4392,DI,B - Pto. Nuevo x Soldado Juan Rava,143B,1,,43921,,
4392FI0,4392,FI,a Tapiales,143B,0,,43920,,
4392FI1,4392,FI,B - Pto. Nuevo x Soldado Juan Rava,143B,1,,43921,,
4392HI0,4392,HI,a Tapiales,143B,0,,43920,,
4392HI1,4392,HI,B - Pto. Nuevo x Soldado Juan Rava,143B,1,,43921,,
4392SI0,4392,SI,a Tapiales,143B,0,,43920,,
4392SI1,4392,SI,B - Pto. Nuevo x Soldado Juan Rava,143B,1,,43921,,
4393DI0,4393,DI,a Tapiales,143C,0,,43930,,
4393DI1,4393,DI,C-Pto. Nuevo x Unanué y Av. Gral.Fco.FdezdelaCruz,143C,1,,43931,,
4393FI0,4393,FI,a Tapiales,143C,0,,43930,,
4393FI1,4393,FI,C-Pto. Nuevo x Unanué y Av. Gral.Fco.FdezdelaCruz,143C,1,,43931,,
4393HI0,4393,HI,a Tapiales,143C,0,,43930,,
4393HI1,4393,HI,C-Pto. Nuevo x Unanué y Av. Gral.Fco.FdezdelaCruz,143C,1,,43931,,
4393SI0,4393,SI,a Tapiales,143C,0,,43930,,
4393SI1,4393,SI,C-Pto. Nuevo x Unanué y Av. Gral.Fco.FdezdelaCruz,143C,1,,43931,,
4394DI0,4394,DI,a Pte. La Noria,143D,0,,43940,,
4394DI1,4394,DI,D - Pto. Nuevo,143D,1,,43941,,
4394FI0,4394,FI,a Pte. La Noria,143D,0,,43940,,
4394FI1,4394,FI,D - Pto. Nuevo,143D,1,,43941,,
4394HI0,4394,HI,a Pte. La Noria,143D,0,,43940,,
4394HI1,4394,HI,D - Pto. Nuevo,143D,1,,43941,,
4394SI0,4394,SI,a Pte. La Noria,143D,0,,43940,,
4394SI1,4394,SI,D - Pto. Nuevo,143D,1,,43941,,
4395HI0,4395,HI,a Villa Celina,143E,0,,43950,,
4395HI1,4395,HI,a E - Pto. Nuevo x Unanué,143E,1,,43951,,
4395SI0,4395,SI,a Villa Celina,143E,0,,43950,,
4395SI1,4395,SI,a E - Pto. Nuevo x Unanué,143E,1,,43951,,
4396DI0,4396,DI,a Tapiales,143F,0,,43960,,
4396DI1,4396,DI,F-P.Nuevo x Soldado Rava y Av.Gral.F.FdezdelaCruz,143F,1,,43961,,
4396FI0,4396,FI,a Tapiales,143F,0,,43960,,
4396FI1,4396,FI,F-P.Nuevo x Soldado Rava y Av.Gral.F.FdezdelaCruz,143F,1,,43961,,
4396HI0,4396,HI,a Tapiales,143F,0,,43960,,
4396HI1,4396,HI,F-P.Nuevo x Soldado Rava y Av.Gral.F.FdezdelaCruz,143F,1,,43961,,
4396SI0,4396,SI,a Tapiales,143F,0,,43960,,
4396SI1,4396,SI,F-P.Nuevo x Soldado Rava y Av.Gral.F.FdezdelaCruz,143F,1,,43961,,
4397HI0,4397,HI,a Villa Celina,143G,0,,43970,,
4397HI1,4397,HI,a G - Pto. Nuevo x Soldado Juan Rava,143G,1,,43971,,
4397SI0,4397,SI,a Villa Celina,143G,0,,43970,,
4397SI1,4397,SI,a G - Pto. Nuevo x Soldado Juan Rava,143G,1,,43971,,
442DI0,442,DI,a Km 29 RP21 (G. Catán),193A,0,,4420,,
442DI1,442,DI,a Pompeya,193A,1,,4421,,
442FI0,442,FI,a Km 29 RP21 (G. Catán),193A,0,,4420,,
442FI1,442,FI,a Pompeya,193A,1,,4421,,
442HI0,442,HI,a Km 29 RP21 (G. Catán),193A,0,,4420,,
442HI1,442,HI,a Pompeya,193A,1,,4421,,
442SI0,442,SI,a Km 29 RP21 (G. Catán),193A,0,,4420,,
442SI1,442,SI,a Pompeya,193A,1,,4421,,
444DI0,444,DI,a Est. Escobar,194B,0,,4440,,
444DI1,444,DI,a Pza. Miserere,194B,1,,4441,,
444FI0,444,FI,a Est. Escobar,194B,0,,4440,,
444FI1,444,FI,a Pza. Miserere,194B,1,,4441,,
444HI0,444,HI,a Est. Escobar,194B,0,,4440,,
444HI1,444,HI,a Pza. Miserere,194B,1,,4441,,
444SI0,444,SI,a Est. Escobar,194B,0,,4440,,
444SI1,444,SI,a Pza. Miserere,194B,1,,4441,,
445DI0,445,DI,a Est. Escobar,194C,0,,4450,,
445DI1,445,DI,a Pza. Miserere,194C,1,,4451,,
445FI0,445,FI,a Est. Escobar,194C,0,,4450,,
445FI1,445,FI,a Pza. Miserere,194C,1,,4451,,
445HI0,445,HI,a Est. Escobar,194C,0,,4450,,
445HI1,445,HI,a Pza. Miserere,194C,1,,4451,,
445SI0,445,SI,a Est. Escobar,194C,0,,4450,,
445SI1,445,SI,a Pza. Miserere,194C,1,,4451,,
446HI0,446,HI,a Zarate,194D,0,,4460,,
446HI1,446,HI,Expreso - Pza. Miserere,194D,1,,4461,,
447DI0,447,DI,a Zarate,194E,0,,4470,,
447DI1,447,DI,Expreso - Pza. Miserere,194E,1,,4471,,
447FI0,447,FI,a Zarate,194E,0,,4470,,
447FI1,447,FI,Expreso - Pza. Miserere,194E,1,,4471,,
447HI0,447,HI,a Zarate,194E,0,,4470,,
447HI1,447,HI,Expreso - Pza. Miserere,194E,1,,4471,,
447SI0,447,SI,a Zarate,194E,0,,4470,,
447SI1,447,SI,Expreso - Pza. Miserere,194E,1,,4471,,
448DI0,448,DI,a Est. Escobar,194F,0,,4480,,
448DI1,448,DI,a Expreso - Pza. Miserere,194F,1,,4481,,
448FI0,448,FI,a Est. Escobar,194F,0,,4480,,
448FI1,448,FI,a Expreso - Pza. Miserere,194F,1,,4481,,
448HI0,448,HI,a Est. Escobar,194F,0,,4480,,
448HI1,448,HI,a Expreso - Pza. Miserere,194F,1,,4481,,
448SI0,448,SI,a Est. Escobar,194F,0,,4480,,
448SI1,448,SI,a Expreso - Pza. Miserere,194F,1,,4481,,
449DI0,449,DI,a Soldati x Brasil,006B,0,,4490,,
449DI1,449,DI,a Retiro x Brasil,006B,1,,4491,,
449FI0,449,FI,a Soldati x Brasil,006B,0,,4490,,
449FI1,449,FI,a Retiro x Brasil,006B,1,,4491,,
449HI0,449,HI,a Soldati x Brasil,006B,0,,4490,,
449HI1,449,HI,a Retiro x Brasil,006B,1,,4491,,
6274HI1,6274,HI,D - Barracas,133D,1,,62741,,
6274SI0,6274,SI,D - Est. Transf. Vte. López,133D,0,,62740,,
6274SI1,6274,SI,D - Barracas,133D,1,,62741,,
62DI0,62,DI,A - Retiro - IDA,023A,0,,620,,
62DI1,62,DI,A - Retiro - VUELTA,023A,1,,621,,
62FI0,62,FI,A - Retiro - IDA,023A,0,,620,,
62FI1,62,FI,A - Retiro - VUELTA,023A,1,,621,,
62HI0,62,HI,A - Retiro - IDA,023A,0,,620,,
62HI1,62,HI,A - Retiro - VUELTA,023A,1,,621,,
62SI0,62,SI,A - Retiro - IDA,023A,0,,620,,
62SI1,62,SI,A - Retiro - VUELTA,023A,1,,621,,
8422DI0,8422,DI,a ESTACION MORÓN,,0,,84220,,
4365HI0,4365,HI,a Term. Ómnibus La Plata,129B,0,,43650,,
4365HI1,4365,HI,B - Pza. de Miserere,129B,1,,43651,,
4365SI0,4365,SI,a Term. Ómnibus La Plata,129B,0,,43650,,
4365SI1,4365,SI,B - Pza. de Miserere,129B,1,,43651,,
4366DI0,4366,DI,a Rotonda Gutiérrez,129C,0,,43660,,
4366DI1,4366,DI,C - Pza. de Miserere,129C,1,,43661,,
4366FI0,4366,FI,a Rotonda Gutiérrez,129C,0,,43660,,
4366FI1,4366,FI,C - Pza. de Miserere,129C,1,,43661,,
4366HI0,4366,HI,a Rotonda Gutiérrez,129C,0,,43660,,
4366HI1,4366,HI,C - Pza. de Miserere,129C,1,,43661,,
4366SI0,4366,SI,a Rotonda Gutiérrez,129C,0,,43660,,
4366SI1,4366,SI,C - Pza. de Miserere,129C,1,,43661,,
4367DI0,4367,DI,a Term. Ómnibus La Plata,129D,0,,43670,,
4367DI1,4367,DI,D - Pza. de Miserere,129D,1,,43671,,
4367FI0,4367,FI,a Term. Ómnibus La Plata,129D,0,,43670,,
4367FI1,4367,FI,D - Pza. de Miserere,129D,1,,43671,,
4367HI0,4367,HI,a Term. Ómnibus La Plata,129D,0,,43670,,
4367HI1,4367,HI,D - Pza. de Miserere,129D,1,,43671,,
4367SI0,4367,SI,a Term. Ómnibus La Plata,129D,0,,43670,,
4367SI1,4367,SI,D - Pza. de Miserere,129D,1,,43671,,
4368DI0,4368,DI,a Term. Ómnibus La Plata,129E,0,,43680,,
4368DI1,4368,DI,E - Pza. de Miserere,129E,1,,43681,,
4368FI0,4368,FI,a Term. Ómnibus La Plata,129E,0,,43680,,
4368FI1,4368,FI,E - Pza. de Miserere,129E,1,,43681,,
4368HI0,4368,HI,a Term. Ómnibus La Plata,129E,0,,43680,,
4368HI1,4368,HI,E - Pza. de Miserere,129E,1,,43681,,
4368SI0,4368,SI,a Term. Ómnibus La Plata,129E,0,,43680,,
4368SI1,4368,SI,E - Pza. de Miserere,129E,1,,43681,,
4369DI0,4369,DI,a Term. Ómnibus La Plata,129F,0,,43690,,
4369DI1,4369,DI,F - Pza. de Miserere,129F,1,,43691,,
4369FI0,4369,FI,a Term. Ómnibus La Plata,129F,0,,43690,,
